fb,tb,from_name,to_name,r_aa,r_ab,r_ac,r_bb,r_bc,r_cc,x_aa,x_ab,x_ac,x_bb,x_bc,x_cc,r_s1s1,r_s1s2,r_s2s2,x_s1s1,x_s1s2,x_s2s2,primary_phase,type,name,status,s_base,v_ln_base,z_base,phases
32,33,p1udt1432lv,p1ulv7546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4228805860145463,0.16967151658037477,0.4228805860145463,0.1704386379746055,0.1140257108296351,0.1704386379746055,b,triplex_line,l(r:p1udt1432lv-p1ulv7546),,1000000,104.0,0.010816,s1s2
29,34,p1udt881,p1udt881lv,0.182396,0.0,0.0,0.182396,0.0,0.182396,0.3759999999999999,0.0,0.0,0.3759999999999999,0.0,0.3759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,transformer,tr(r:p1udt881-p1udt881lv),CLOSED,1000000,277.1281292110204,0.07680000000000002,abc
34,35,p1udt881lv,p1ulv4108,0.025472785263880197,0.016778592980026034,0.016778592980026034,0.025472785263880197,0.016778592980026034,0.025472785263880197,0.05990639062499998,0.03278210820312499,0.03278210820312499,0.05990639062499998,0.03278210820312499,0.05990639062499998,0.0,0.0,0.0,0.0,0.0,0.0,,line,l(r:p1udt881lv-p1ulv4108),,1000000,277.1281292110204,0.07680000000000002,abc
27,36,p1udt1425,p1udt1425lv,0.182396,0.0,0.0,0.182396,0.0,0.182396,0.3759999999999999,0.0,0.0,0.3759999999999999,0.0,0.3759999999999999,0.0,0.0,0.0,0.0,0.0,0.0,,transformer,tr(r:p1udt1425-p1udt1425lv),CLOSED,1000000,277.1281292110204,0.07680000000000002,abc
36,37,p1udt1425lv,p1ulv7531,0.040267997667643225,0.020732118761393224,0.020732118761393224,0.040267997667643225,0.020732118761393224,0.040267997667643225,0.060912965494791645,0.03460369791666666,0.03460369791666666,0.060912965494791645,0.03460369791666666,0.060912965494791645,0.0,0.0,0.0,0.0,0.0,0.0,,line,l(r:p1udt1425lv-p1ulv7531),,1000000,277.1281292110204,0.07680000000000002,abc
26,38,p1udt1433,p1udt1433-p1udt882x,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,0.0,,line,fuse(r:p1udt1433-p1udt882)p1u_12161,,1000000,7199.557856794634,51.833633333333346,c
38,39,p1udt1433-p1udt882x,p1udt882,0.0,0.0,0.0,0.0,0.0,0.0032030273651149277,0.0,0.0,0.0,0.0,0.0,0.00234628214692005,0.0,0.0,0.0,0.0,0.0,0.0,,line,l(r:p1udt1433-p1udt882),,1000000,7199.557856794634,51.833633333333346,c
39,40,p1udt882,p1udt882lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797634319526627,0.0,0.0797634319526627,0.23964497041420116,0.0,0.11982248520710058,c,center_tap_xfmr,tr(r:p1udt882-p1udt882lv),CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
40,41,p1udt882lv,p1ulv4109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7229078504068047,0.2900508450443788,0.7229078504068047,0.2913622272559172,0.19492519693047336,0.2913622272559172,c,triplex_line,l(r:p1udt882lv-p1ulv4109),,1000000,104.0,0.010816,s1s2
26,42,p1udt1433,p1udt1433lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595268639053254,0.0,0.1595268639053254,0.4792899408284023,0.0,0.23964497041420116,a,center_tap_xfmr,tr(r:p1udt1433-p1udt1433lv),CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
42,43,p1udt1433lv,p1ulv7547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2663857146819526,0.5081093620562132,1.2663857146819526,0.5104066336908284,0.3414688119452663,0.5104066336908284,a,triplex_line,l(r:p1udt1433lv-p1ulv7547),,1000000,104.0,0.010816,s1s2
25,44,p1udt883,p1udt883lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595268639053254,0.0,0.1595268639053254,0.4792899408284023,0.0,0.23964497041420116,a,center_tap_xfmr,tr(r:p1udt883-p1udt883lv),CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
44,45,p1udt883lv,p1udm3853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6282272420488166,0.6532903014053256,1.6282272420488166,0.6562439672707102,0.43903592363165683,0.6562439672707102,a,triplex_line,l(r:p1udm3853-p1udt883lv),,1000000,104.0,0.010816,s1s2
45,46,p1udm3853,p1ulv4110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5154260687253451,0.20680335219428012,0.5154260687253451,0.20773835459812623,0.13897971628451675,0.20773835459812623,a,triplex_line,l(r:p1udm3853-p1ulv4110),,1000000,104.0,0.010816,s1s2
44,47,p1udt883lv,p1udm3854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9668984430473374,0.3879466937869824,0.9668984430473374,0.38970068417159776,0.26071492973372784,0.38970068417159776,a,triplex_line,l(r:p1udm3854-p1udt883lv),,1000000,104.0,0.010816,s1s2
47,48,p1udm3854,p1ulv4111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5553762568417159,0.2228324848372781,0.5553762568417159,0.22383995839497042,0.1497519029215976,0.22383995839497042,a,triplex_line,l(r:p1udm3854-p1ulv4111),,1000000,104.0,0.010816,s1s2
24,49,p1udt884,p1udt884lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595268639053254,0.0,0.1595268639053254,0.4792899408284023,0.0,0.23964497041420116,b,center_tap_xfmr,tr(r:p1udt884-p1udt884lv),CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
49,50,p1udt884lv,p1udm3856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0993192437130177,0.4410776220414202,1.0993192437130177,0.44307182877218937,0.29642093380177514,0.44307182877218937,b,triplex_line,l(r:p1udm3856-p1udt884lv),,1000000,104.0,0.010816,s1s2
50,51,p1udm3856,p1ulv4113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7134530078895464,0.28625729783037485,0.7134530078895464,0.2875515285996056,0.1923757889546351,0.2875515285996056,b,triplex_line,l(r:p1udm3856-p1ulv4113),,1000000,104.0,0.010816,s1s2
49,52,p1udt884lv,p1ulv4112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5346226456176036,0.2145055556582841,0.5346226456176036,0.21547538137943795,0.14415588988535505,0.21547538137943795,b,triplex_line,l(r:p1udt884lv-p1ulv4112),,1000000,104.0,0.010816,s1s2
19,53,p1udt895,p1udt895lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0797634319526627,0.0,0.0797634319526627,0.23964497041420116,0.0,0.11982248520710058,a,center_tap_xfmr,tr(r:p1udt895-p1udt895lv),CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
53,54,p1udt895lv,p1udm3885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7593060968934912,0.31072707692307694,0.7593060968934912,0.4126982589267752,0.3294559357019231,0.4126982589267752,a,triplex_line,l(r:p1udm3885-p1udt895lv),,1000000,104.0,0.010816,s1s2
54,55,p1udm3885,p1ulv4139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9570754012573964,0.3916592307692308,0.9570754012573964,0.5201898857082101,0.41526621891826926,0.5201898857082101,a,triplex_line,l(r:p1udm3885-p1ulv4139),,1000000,104.0,0.010816,s1s2
53,56,p1udt895lv,p1ulv7543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46427153876026256,0.23418980346070634,0.46427153876026256,0.2529454171597633,0.17364498899778108,0.2529454171597633,a,triplex_line,l(r:p1udt895lv-p1ulv7543),,1000000,104.0,0.010816,s1s2
4,57,p1udt894,p1udt894lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595268639053254,0.0,0.1595268639053254,0.4792899408284023,0.0,0.23964497041420116,c,center_tap_xfmr,tr(r:p1udt894-p1udt894lv),CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
57,58,p1udt894lv,p1udm3883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7552345334072977,0.30302121425049316,0.7552345334072977,0.30439123828895465,0.20364177822978302,0.30439123828895465,c,triplex_line,l(r:p1udm3883-p1udt894lv),,1000000,104.0,0.010816,s1s2
58,59,p1udm3883,p1ulv4137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30699482738535505,0.12317490957840241,0.30699482738535505,0.12373180981878702,0.08277822291050298,0.12373180981878702,c,triplex_line,l(r:p1udm3883-p1ulv4137),,1000000,104.0,0.010816,s1s2
57,60,p1udt894lv,p1udm3884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7552345334072977,0.30302121425049316,0.7552345334072977,0.30439123828895465,0.20364177822978302,0.30439123828895465,c,triplex_line,l(r:p1udm3884-p1udt894lv),,1000000,104.0,0.010816,s1s2
60,61,p1udm3884,p1ulv4138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5985465244699211,0.24015360342702174,0.5985465244699211,0.24123938948471405,0.16139235324211046,0.24123938948471405,c,triplex_line,l(r:p1udm3884-p1ulv4138),,1000000,104.0,0.010816,s1s2
2,62,p1udt942,p1udt939,0.0016141706923445457,0.0003998797994180097,0.0003998797994180097,0.0016141706923445457,0.0003998797994180097,0.0016141706923445457,0.0028349728920334214,0.0009777962017377389,0.0009777962017377389,0.0028349728920334214,0.0009777962017377389,0.0028349728920334214,0.0,0.0,0.0,0.0,0.0,0.0,,line,l(r:p1udt939-p1udt942),,1000000,7199.557856794634,51.833633333333346,abc
62,63,p1udt939,p1udt939lv,0.697632,0.0,0.0,0.697632,0.0,0.697632,1.296,0.0,0.0,1.296,0.0,1.296,0.0,0.0,0.0,0.0,0.0,0.0,,transformer,tr(r:p1udt939-p1udt939lv),CLOSED,1000000,277.1281292110204,0.07680000000000002,abc
63,64,p1udt939lv,p1ulv4189,0.07286516515364583,0.037514883903645824,0.037514883903645824,0.07286516515364583,0.037514883903645824,0.07286516515364583,0.11022234895833331,0.06261558333333332,0.06261558333333332,0.11022234895833331,0.06261558333333332,0.11022234895833331,0.0,0.0,0.0,0.0,0.0,0.0,,line,l(r:p1udt939lv-p1ulv4189),,1000000,277.1281292110204,0.07680000000000002,abc
62,65,p1udt939,p1udt943,0.00024836745852255515,6.152826957334009e-05,6.152826957334009e-05,0.00024836745852255515,6.152826957334009e-05,0.00024836745852255515,0.0004362085221309329,0.00015045048130930429,0.00015045048130930429,0.0004362085221309329,0.00015045048130930429,0.0004362085221309329,0.0,0.0,0.0,0.0,0.0,0.0,,line,l(r:p1udt939-p1udt943),,1000000,7199.557856794634,51.833633333333346,abc
65,66,p1udt943,p1udt938,0.00012862962158977854,3.186551925671812e-05,3.186551925671812e-05,0.00012862962158977854,3.186551925671812e-05,0.00012862962158977854,0.00022591259527198873,7.791837382375278e-05,7.791837382375278e-05,0.00022591259527198873,7.791837382375278e-05,0.00022591259527198873,0.0,0.0,0.0,0.0,0.0,0.0,,line,l(r:p1udt938-p1udt943),,1000000,7199.557856794634,51.833633333333346,abc
66,67,p1udt938,p1udt892,0.0002228873085474103,5.521605159693608e-05,5.521605159693608e-05,0.0002228873085474103,5.521605159693608e-05,0.0002228873085474103,0.0003914576573016618,0.0001350156862262533,0.0001350156862262533,0.0003914576573016618,0.0001350156862262533,0.0003914576573016618,0.0,0.0,0.0,0.0,0.0,0.0,,line,l(r:p1udt892-p1udt938),,1000000,7199.557856794634,51.833633333333346,abc
67,68,p1udt892,p1udt892lv,0.697632,0.0,0.0,0.697632,0.0,0.697632,1.296,0.0,0.0,1.296,0.0,1.296,0.0,0.0,0.0,0.0,0.0,0.0,,transformer,tr(r:p1udt892-p1udt892lv),CLOSED,1000000,277.1281292110204,0.07680000000000002,abc
68,69,p1udt892lv,p1ulv4132,0.07890696427226562,0.04062552520976562,0.04062552520976562,0.07890696427226562,0.04062552520976562,0.07890696427226562,0.11936171328124996,0.06780751249999999,0.06780751249999999,0.11936171328124996,0.06780751249999999,0.11936171328124996,0.0,0.0,0.0,0.0,0.0,0.0,,line,l(r:p1udt892lv-p1ulv4132),,1000000,277.1281292110204,0.07680000000000002,abc
66,70,p1udt938,p1udt896-p1udt938x,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,1.9292492840877443e-08,0.0,0.0,0.0,0.0,0.0,0.0,,line,fuse(r:p1udt896-p1udt938)p1u_12096,,1000000,7199.557856794634,51.833633333333346,c
70,71,p1udt896-p1udt938x,p1udt896,0.0,0.0,0.0,0.0,0.0,0.0004954703984349928,0.0,0.0,0.0,0.0,0.0,0.0003629420600138005,0.0,0.0,0.0,0.0,0.0,0.0,,line,l(r:p1udt896-p1udt938),,1000000,7199.557856794634,51.833633333333346,c
71,72,p1udt896,p1udt896lv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1595268639053254,0.0,0.1595268639053254,0.4792899408284023,0.0,0.23964497041420116,c,center_tap_xfmr,tr(r:p1udt896-p1udt896lv),CLOSED,1000000,138.66666666666669,0.019228444444444447,s1s2
72,73,p1udt896lv,p1udm3887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.335420428994083,0.998283563239645,2.335420428994083,1.0547591136587773,0.6161268503451678,1.0547591136587773,c,triplex_line,l(r:p1udm3887-p1udt896lv),,1000000,104.0,0.010816,s1s2
73,74,p1udm3887,p1udm3889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.199645125739645,1.7951528762943787,4.199645125739645,1.8967094384861936,1.1079436026873768,1.8967094384861936,c,triplex_line,l(r:p1udm3887-p1udm3889),,1000000,104.0,0.010816,s1s2
74,75,p1udm3889,p1ulv7633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6564456743096647,0.2633843614398423,0.6564456743096647,0.26457517874753456,0.17700430596646943,0.26457517874753456,c,triplex_line,l(r:p1udm3889-p1ulv7633),,1000000,104.0,0.010816,s1s2
73,76,p1udm3887,p1ulv4140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8373200582470414,0.3359562222633136,0.8373200582470414,0.3374751525517752,0.225775355954142,0.3374751525517752,c,triplex_line,l(r:p1udm3887-p1ulv4140),,1000000,104.0,0.010816,s1s2
72,77,p1udt896lv,p1udm3888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6342764860700199,0.6557174272682448,1.6342764860700199,0.6586820666913216,0.4406670445019724,0.6586820666913216,c,triplex_line,l(r:p1udm3888-p1udt896lv),,1000000,104.0,0.010816,s1s2
