id,pl_a,ql_a,pl_b,ql_b,pl_c,ql_c,pl_s1,ql_s1,pl_s2,ql_s2,pl_s1s2,ql_s1s2,cvr_p,cvr_q,name,bus_type,v_a,v_b,v_c,v_ln_base,s_base,v_min,v_max,phases,primary_phase,has_gen,has_load,has_cap,latitude,longitude
28,0.0,0.0,0.6097646463734386,0.15290517494649836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2730108,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,True,False,46.69159994,-119.0844061
29,1.5254054169074713,0.38251400109414946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2786204,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,True,False,46.69269538,-119.0850096
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209819,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.69363256,-119.0854995
31,0.0,0.0,0.0,0.0,0.6419900120760893,0.16098469938255405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2936216,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,True,False,46.69434362,-119.0855799
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226-23745,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.69567794,-119.0857062
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209822,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.7030783,-119.0866104
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209823,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.70386394,-119.0868673
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209824,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.70517564,-119.0870043
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209828,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.70876206,-119.0868213
37,0.0,0.0,0.0,0.0,1.0166139105865286,0.2549267926097827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2861157,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.70902464,-119.0880439
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p901951,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.70986304,-119.0898638
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186078,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.712111,-119.0911846
40,0.0,0.0,0.0,0.0,1.0166152754201967,0.25492756422367324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2806553,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.71317582,-119.0918029
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1166391,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.71669726,-119.1017149
42,0.0,0.0,0.0,0.0,1.0086355058490326,0.2529272514528983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3254873,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.71704652,-119.1034851
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1166393,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.7172401,-119.1040179
44,0.0,0.0,0.0,0.0,1.0166181703185082,0.25492904912074166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2745811,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.716076,-119.1055504
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m4122657,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.71553226,-119.1062174
46,0.0,0.0,0.0,0.0,1.016618215699904,0.2549290843679847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3027124,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.71412868,-119.1085821
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1166395,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.71780292,-119.103118
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1166396,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.71787584,-119.1032177
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1166399,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.71840648,-119.1041778
50,0.0,0.0,0.0,0.0,1.016618533346439,0.2549293146842068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3048890,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.71898146,-119.1054323
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1166402,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.7195368,-119.1062601
52,0.0,0.0,0.0,0.0,1.0166187769399,0.25492949263985754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3048889,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.72044908,-119.1074316
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1166407,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.72095418,-119.1088023
54,0.0,0.0,0.0,0.0,0.9096595114826116,0.228108329096309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3064514,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.72544138,-119.112272
55,0.0,0.0,0.0,0.0,0.6097718100965336,0.15290780441305613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3048888,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.72618202,-119.1128654
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1149249,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.72746802,-119.113966
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1142880,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.73035614,-119.1158754
58,0.0,0.0,0.0,0.0,0.6097721479110267,0.15290796618533795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2764411,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.73153992,-119.1174134
59,0.0,0.0,0.0,0.0,1.5254300824677394,0.3825206274070951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2767343,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.73226614,-119.1177704
60,0.0,0.0,0.0,0.0,0.706735987589079,0.17722287474682696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2804957,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.73310458,-119.1183422
61,0.0,0.0,0.0,0.0,0.9096602006894936,0.2281086632219723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3048937,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,True,True,False,46.73385528,-119.1188261
62,0.0,0.0,0.0,0.0,0.7067360229260796,0.17722290077054412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3176661,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.73494074,-119.1201458
63,0.0,0.0,0.0,0.0,1.0166202888610423,0.2549302645462864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2970804,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.73590344,-119.1207862
64,0.0,0.0,0.0,0.0,0.6097720622056433,0.15290792026874037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2891575,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,True,True,False,46.72949188,-119.1172165
65,0.0,0.0,0.0,0.0,1.0166189731174373,0.25492962140667874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2952007,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.72097902,-119.1113805
66,0.0,0.0,0.0,0.0,1.0166190040618683,0.2549296381624436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2861158,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.72103634,-119.1135474
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1166400,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.71876628,-119.102353
68,0.0,0.0,0.0,0.0,1.5254272585856827,0.38251904850584006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3179637,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.71964526,-119.1016563
69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1166394,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.71766214,-119.1026317
70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1166398,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.71834258,-119.1018492
71,0.0,0.0,0.0,0.0,0.9096579116385778,0.22810737743774126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3142050,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.7190103,-119.1009512
72,0.0,0.0,0.0,0.0,1.3164997626983295,0.3301262497586864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3253570,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,True,False,46.70898784,-119.0861886
73,0.0,0.0,0.0,0.0,1.0166137297198226,0.2549266705291774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2937757,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,True,False,46.70993024,-119.085172
74,0.0,0.0,0.0,0.0,1.0166137322032236,0.2549266803884665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3067448,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,True,False,46.71080208,-119.084263
75,0.0,0.0,0.0,0.0,1.0166136969138369,0.2549266791005424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2763407,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,True,False,46.7116136,-119.0805461
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186000,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.7124,-119.08054
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186der480-1,PQ,1.0,1.0,1.0,277.1281292110204,10000,0.95,1.05,abc,,False,False,False,46.7129,-119.0795
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186der-1,PQ,1.0,1.0,1.0,277.1281292110204,10000,0.95,1.05,abc,,False,False,False,46.7136,-119.074654
79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186-wt1,PQ,1.0,1.0,1.0,277.1281292110204,10000,0.95,1.05,abc,,True,False,False,46.7136,-119.072654
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186der-3,PQ,1.0,1.0,1.0,277.1281292110204,10000,0.95,1.05,abc,,False,False,False,46.709448,-119.0786
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186-wt3,PQ,1.0,1.0,1.0,277.1281292110204,10000,0.95,1.05,abc,,True,False,False,46.709448,-119.0766
82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186der-2,PQ,1.0,1.0,1.0,277.1281292110204,10000,0.95,1.05,abc,,False,False,False,46.7112,-119.07662
83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186-wt2,PQ,1.0,1.0,1.0,277.1281292110204,10000,0.95,1.05,abc,,True,False,False,46.7112,-119.07462
84,0.6097616453336124,0.1529051909285066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2992556,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,a,,True,True,False,46.7043255,-119.0856707
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209797,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.68476974,-119.0819293
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209791,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.68432474,-119.0829379
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p903354,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,a,,False,False,False,46.68428048,-119.0829151
88,0.8866553935873668,0.22234011206796916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2936270,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,a,,False,True,False,46.6836912,-119.0826115
89,0.88665543370511,0.2223401331672207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3086078,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,a,,False,True,False,46.68288854,-119.0822217
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m4118755,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,a,,False,False,False,46.68191154,-119.0817472
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209782,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,a,,False,False,False,46.68128676,-119.0816437
92,0.35486211904840326,0.0889861985634333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3217057,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,a,,False,True,False,46.68073364,-119.0816104
93,1.7733110162812424,0.4446803536484881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3217056,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,a,,False,True,False,46.68100206,-119.0804285
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209790,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.68393902,-119.0837637
95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209788,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.68360496,-119.0846939
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209795,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,False,False,46.68456954,-119.0852669
97,0.0,0.0,0.0,0.0,0.6097651554072134,0.15290400942947252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2936268,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,c,,False,True,False,46.68537016,-119.0857426
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1209787,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.68298864,-119.0863755
99,0.8316774601599778,0.208554848088238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l2823611,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,True,False,46.68227766,-119.088328
100,0.8866563254581924,0.22234186781349727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,l3030204,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,True,False,46.6816312,-119.0895302
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186072,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.68128498,-119.0900308
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d6048634-1_int,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.68084938,-119.0908141
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186067,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.68073852,-119.0910683
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3032980,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.68033208,-119.0917758
105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m3032981,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.6797604,-119.0910751
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,d6504019-6_int,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.6795426,-119.0900308
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186065,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.67936536,-119.0893628
108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p829977,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.6784125,-119.0904562
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,m1186061,PQ,1.0,1.0,1.0,7199.557856794634,10000,0.95,1.05,abc,,False,False,False,46.67759044,-119.0912744
